point_of_sale_id,geo_zone,country
2075,CDMX,MX
2076,Estado de México,MX
2077,Misiones,AR
2078,Yucatan,MX
2079,CDMX,MX
2080,Provincia de Buenos Aires,AR
2081,Morelos,MX
2082,CDMX,MX
2083,Guanajuato,MX
2084,Jujuy,AR
2085,Veracruz,MX
2086,Jalisco,MX
2087,Coahuila de Zaragoza,MX
2088,CDMX,MX
2089,Coahuila de Zaragoza,MX
2090,Coahuila de Zaragoza,MX
2091,Estado de México,MX
2092,Querétaro,MX
2093,Córdoba,AR
2094,Provincia de Buenos Aires,AR
2095,Córdoba,AR
2096,Durango,MX
2097,Durango,MX
2098,Estado de México,MX
2099,Provincia de Buenos Aires,AR
2100,Ciudad Autónoma de Buenos Aires,AR
2101,Coahuila de Zaragoza,MX
2102,San Juan,AR
2103,CDMX,MX
2104,CDMX,MX
2105,Tucumán,AR
2106,Ciudad Autónoma de Buenos Aires,AR
2107,Ciudad Autónoma de Buenos Aires,AR
2108,Ciudad Autónoma de Buenos Aires,AR
2109,Ciudad Autónoma de Buenos Aires,AR
2110,CDMX,MX
2111,CDMX,MX
2112,Estado de México,MX
2113,Córdoba,AR
2114,CDMX,MX
2115,Córdoba,AR
2116,San Juan,AR
2117,Oaxaca,MX
2118,Provincia de Buenos Aires,AR
2119,Estado de México,MX
2120,Jalisco,MX
2121,Bogota,CO
2122,Durango,MX
2123,Quintana Roo,MX
2124,CDMX,MX
2125,Corrientes,AR
2126,Corrientes,AR
2127,Corrientes,AR
2128,Corrientes,AR
2129,San Juan,AR
2130,Jalisco,MX
2131,Hidalgo,MX
2132,Provincia de Buenos Aires,AR
2133,Córdoba,AR
2134,CDMX,MX
2135,Estado de México,MX
2136,Estado de México,MX
2137,Antioquia,CO
2138,Jalisco,MX
2139,Jalisco,MX
2140,La Pampa,AR
2141,Ciudad Autónoma de Buenos Aires,AR
2142,Sinaloa,MX
2143,Tolima,CO
2144,Provincia de Córdoba,AR
2145,CDMX,MX
2146,Córdoba,AR
2147,CDMX,MX
2148,Bogotá,CO
2149,Santa Fe,AR
2150,CDMX,MX
2151,Antioquia,CO
2152,Provincia de Buenos Aires,AR
2153,Misiones,AR
2154,CDMX,MX
2155,Michoacán,MX
2156,Jalisco,MX
2157,Provincia de Buenos Aires,AR
2158,Provincia de Buenos Aires,AR
2159,Provincia de Buenos Aires,AR
2160,Provincia de Buenos Aires,AR
2161,Provincia de Buenos Aires,AR
2162,Entre Ríos,AR
2163,Provincia de Buenos Aires,AR
2164,Sinaloa,MX
2165,Provincia de Buenos Aires,AR
2166,Provincia de Buenos Aires,AR
2167,Provincia de Buenos Aires,AR
2168,CDMX,MX
2169,Michoacán,MX
2170,Provincia de Buenos Aires,AR
2171,Provincia de Buenos Aires,AR
2172,Provincia de Buenos Aires,AR
2173,Provincia de Buenos Aires,AR
2174,Estado de México,MX
2175,Jalisco,MX
2176,Jalisco,MX
2177,Bogota,CO
2178,Río Negro,AR
2179,Oaxaca,MX
2180,Oaxaca,MX
2181,Puebla,MX
2182,Corrientes,AR
2183,Sonora,MX
2184,CDMX,MX
2185,Jalisco,MX
2186,Provincia de Buenos Aires,AR
2187,CDMX,MX
2188,CDMX,MX
2189,Provincia de Buenos Aires,AR
2190,Morelos,MX
2191,CDMX,MX
2192,CDMX,MX
2193,Provincia de Buenos Aires,AR
2194,Catamarca,AR
2195,Catamarca,AR
2196,Catamarca,AR
2197,Misiones,AR
2198,CDMX,MX
2199,CDMX,MX
2200,Provincia de Buenos Aires,AR
2201,Provincia de Buenos Aires,AR
2202,Oaxaca,MX
2203,Oaxaca,MX
2204,Oaxaca,MX
2205,Querétaro,MX
2206,Provincia de Buenos Aires,AR
2207,Zacatecas,MX
2208,Michoacán de Ocampo,MX
2209,Provincia de Tucumán,AR
2210,Santa Fe,AR
2211,Provincia de Buenos Aires,AR
2212,Nuevo León,MX
2213,Yucatán,MX
2214,Provincia de Buenos Aires,AR
2215,Salta,AR
2216,Salta,AR
2217,Salta,AR
2218,Córdoba,AR
2219,Buenos Aires,AR
2220,Chihuahua,MX
2221,CDMX,MX
2222,CDMX,MX
2223,Nuevo León,MX
2224,Corrientes,AR
2225,Corrientes,AR
2226,Corrientes,AR
2227,Corrientes,AR
2228,Corrientes,AR
2229,Corrientes,AR
2230,Corrientes,AR
2231,Corrientes,AR
2232,Corrientes,AR
2233,Corrientes,AR
2234,Corrientes,AR
2235,Hidalgo,MX
2236,Michoacán,MX
2237,Michoacán,MX
2238,Puebla,MX
2239,Jalisco,MX
2240,Yucatan,MX
2241,Yucatan,MX
2242,Meta,CO
2243,Yucatan,MX
2244,Michoacán,MX
2245,Michoacán,MX
2246,Michoacán,MX
2247,Michoacán,MX
2248,Michoacán,MX
2249,Michoacán,MX
2250,Michoacán,MX
2251,Michoacán,MX
2252,Michoacán,MX
2253,Valle del Cauca,CO
2254,Jalisco,MX
2255,Formosa,AR
2256,Córdoba,AR
2257,Misiones,AR
2258,Misiones,AR
2259,Misiones,AR
2260,Misiones,AR
2261,Misiones,AR
2262,Nuevo Leon,MX
2263,CDMX,MX
2264,Provincia de Santa Fe,AR
2265,Valle del Cauca,CO
2266,Provincia de Santa Fe,AR
2267,Corrientes,AR
2268,Buenos Aires Province,AR
2269,CDMX,MX
2270,Córdoba,AR
2271,Bogotá,CO
2272,Oaxaca,MX
2273,Estado de México,MX
2274,Oaxaca,MX
2275,Jalisco,MX
2276,Jalisco,MX
2277,Estado de México,MX
2278,Estado de México,MX
2279,Michoacán,MX
2280,Michoacán,MX
2281,Mendoza,AR
2282,Quintana Roo,MX
2283,Estado de México,MX
2284,Estado de México,MX
2285,Provincia de Buenos Aires,AR
2286,Jujuy,AR
2287,Provincia de Buenos Aires,AR
2288,Risaralda,CO
2289,Col.,MX
2290,Santa Fe,AR
2291,Río Negro,AR
2292,Cundinamarca,CO
2293,Bogota,CO
2294,Provincia de Córdoba,AR
2295,Michoacán,MX
2296,Michoacán,MX
2297,Michoacán,MX
2298,Jalisco,MX
2299,Río Negro,AR
2300,Río Negro,AR
2301,Provincia de Buenos Aires,AR
2302,Valle del Cauca,CO
2303,Chaco,AR
2304,Oaxaca,MX
2305,Oaxaca,MX
2306,Oaxaca,MX
2307,Oaxaca,MX
2308,Yucatán,MX
2309,Salta,AR
2310,Chaco,AR
2311,Salta,AR
2312,Michoacán,MX
2313,Nuevo León,MX
2314,Jalisco,MX
2315,Estado de México,MX
2316,Estado de México,MX
2317,Estado de Hidalgo,MX
2318,CDMX,MX
2319,Córdoba,AR
2320,Puebla,MX
2321,Tamaulipas,MX
2322,Estado de México,MX
2323,Guanajuato,MX
2324,CDMX,MX
2325,Ciudad Autónoma de Buenos Aires,AR
2326,Morelos,MX
2327,San Juan,AR
2328,Morelos,MX
2329,Provincia de Buenos Aires,AR
2330,Puebla,MX
2331,Puebla,MX
2332,Michoacán,MX
2333,Ciudad Autónoma de Buenos Aires,AR
2334,Tlaxcala,MX
2335,Puebla,MX
2336,Puebla,MX
2337,Tolima,CO
2338,Durango,MX
2339,Durango,MX
2340,Veracruz,MX
2341,Cundinamarca,CO
2342,Sucre,CO
2343,Querétaro,MX
2344,Chihuahua,MX
2345,Jalisco,MX
2346,Zacatecas,MX
2347,Provincia de Buenos Aires,AR
2348,CDMX,MX
2349,Yucatán,MX
2350,Ciudad Autónoma de Buenos Aires,AR
2351,Ciudad Autónoma de Buenos Aires,AR
2352,Durango,MX
2353,Michoacán,MX
2354,Río Negro,AR
2355,CDMX,MX
2356,Ciudad Autónoma de Buenos Aires,AR
2357,Ciudad Autónoma de Buenos Aires,AR
2358,Ciudad Autónoma de Buenos Aires,AR
2359,Ciudad Autónoma de Buenos Aires,AR
2360,CDMX,MX
2361,Ciudad Autónoma de Buenos Aires,AR
2362,CDMX,MX
2363,CDMX,MX
2364,Durango,MX
2365,Baja California,MX
2366,Misiones,AR
2367,Chaco,AR
2368,Chaco,AR
2369,Provincia de Buenos Aires,AR
2370,Provincia de Buenos Aires,AR
2371,Oaxaca,MX
2372,eduardo madero 1180,AR
2373,eduardo madero 1180,AR
2374,eduardo madero 1180,AR
2375,eduardo madero 1180,AR
2376,eduardo madero 1180,AR
2377,Veracruz,MX
2378,Bogotá,CO
2379,Jalisco,MX
2380,eduardo madero 1180,AR
2381,Zacatecas,MX
2382,Puebla,MX
2383,Chihuahua,MX
2384,Córdoba,AR
2385,Córdoba,AR
2386,Córdoba,AR
2387,Veracruz,MX
2388,CDMX,MX
2389,Chiapas,MX
2390,Veracruz de Ignacio de la Llave,MX
2391,Oaxaca,MX
2392,Guerrero,MX
2393,Bogotá,CO
2394,Querétaro,MX
2395,CDMX,MX
2396,Brasil 123,AR
2397,Brasil 123,AR
2398,Brasil 123,AR
2399,Brasil 123,AR
2400,Yucatán,MX
2401,Brasil 123,AR
2402,Brasil 123,AR
2403,Veracruz de Ignacio de la Llave,MX
2404,Oaxaca,MX
2405,Veracruz,MX
2406,Veracruz,MX
2407,Veracruz de Ignacio de la Llave,MX
2408,Veracruz,MX
2409,Veracruz,MX
2410,North Santander,CO
2411,Baja California,MX
2412,Guanajuato,MX
2413,Ciudad Autónoma de Buenos Aires,AR
2414,Ciudad Autónoma de Buenos Aires,AR
2415,Brasil 123,AR
2416,CDMX,MX
2417,Estado de México,MX
2418,Estado de México,MX
2419,Bogota,CO
2420,Bogotá,CO
2421,Bogotá,CO
2422,CDMX,MX
2423,Baja California,MX
2424,Bogotá,CO
2425,Querétaro,MX
2426,CDMX,MX
2427,Bolívar,CO
2428,Jalisco,MX
2429,Bogotá,CO
2430,Bogotá,CO
2431,Bogotá,CO
2432,Baja California,MX
2433,Guaviare,CO
2434,Querétaro,MX
2435,Querétaro,MX
2436,Querétaro,MX
2437,Puebla,MX
2438,Nayarit,MX
2439,Guanajuato,MX
2440,Bogotá,CO
2441,Tabasco,MX
2442,CDMX,MX
2443,CDMX,MX
2444,Caldas,CO
2445,Estado de México,MX
2446,Bogotá,CO
2447,CDMX,MX
2448,Cesar,CO
2449,CDMX,MX
2450,43845 Hidalgo,MX
2451,Estado de México,MX
2452,Jalisco,MX
2453,Nayarit,MX
2454,Provincia de Buenos Aires,AR
2455,Provincia de Buenos Aires,AR
2456,Corrientes,AR
2457,Corrientes,AR
2458,Corrientes,AR
2459,Corrientes,AR
2460,Misiones,AR
2461,Misiones,AR
2462,Misiones,AR
2463,Misiones,AR
2464,Meta,CO
2465,Misiones,AR
2466,Misiones,AR
2467,Misiones,AR
2468,Misiones,AR
2469,Misiones,AR
2470,Misiones,AR
2471,Misiones,AR
2472,Misiones,AR
2473,Misiones,AR
2474,Misiones,AR
2475,Misiones,AR
2476,Misiones,AR
2477,Misiones,AR
2478,Misiones,AR
2479,Misiones,AR
2480,Puebla,MX
2481,Nuevo León,MX
2482,Querétaro,MX
2483,Baja California,MX
2484,Querétaro,MX
2485,CDMX,MX
2486,Antioquia,CO
2487,Ciudad Autónoma de Buenos Aires,AR
2488,Durango,MX
2489,Baja California Sur,MX
2491,Ciudad Autónoma de Buenos Aires,AR
2492,Ciudad Autónoma de Buenos Aires,AR
2493,Casanare,CO
2494,Estado de México,MX
2495,Oaxaca,MX
2496,Chiapas,MX
2497,Meta,CO
2498,Cundinamarca,CO
2499,Yucatán,MX
2500,Yucatán,MX
2501,Yucatán,MX
2502,Ciudad Autónoma de Buenos Aires,AR
2503,Boyacá,CO
2504,Salta,AR
2505,CDMX,MX
2506,CDMX,MX
2507,Baja California,MX
2508,Tabasco,MX
2509,Cundinamarca,CO
2510,Michoacán,MX
2511,Provincia de Formosa,AR
2512,CDMX,MX
2513,CDMX,MX
2514,CDMX,MX
2515,CDMX,MX
2516,Michoacán,MX
2517,Baja California,MX
2518,Puebla,MX
2519,Puebla,MX
2520,Querétaro,MX
2521,Misiones,AR
2522,Santiago del Estero,AR
2523,Santiago del Estero,AR
2524,Santiago del Estero,AR
2525,Nayarit,MX
2526,CDMX,MX
2527,Valle del Cauca,CO
2528,Cundinamarca,CO
2529,Cundinamarca,CO
2530,Querétaro,MX
2531,Quintana Roo,MX
2532,Jalisco,MX
2533,Hidalgo,MX
2534,Guerrero,MX
2535,Jalisco,MX
2536,Veracruz,MX
2537,Baja California,MX
2538,Querétaro,MX
2539,Nuevo León,MX
2540,Misiones,AR
2541,Baja California,MX
2542,Misiones,AR
2543,Mexico City,MX
2544,Misiones,AR
2545,Tucumán,AR
2546,Valle del Cauca,CO
2547,CDMX,MX
2548,Veracruz de Ignacio de la Llave,MX
2549,Jalisco,MX
2550,CDMX,MX
2551,Coahuila de Zaragoza,MX
2552,Querétaro,MX
2553,Baja California,MX
2554,Misiones,AR
2555,Misiones,AR
2556,Misiones,AR
2557,Misiones,AR
2558,Misiones,AR
2559,Misiones,AR
2560,Misiones,AR
2561,Casanare,CO
2562,Estado de México,MX
2563,Estado de México,MX
2564,Jalisco,MX
2565,Nuevo León,MX
2566,CDMX,MX
2567,CDMX,MX
2568,Tamaulipas,MX
2569,Misiones,AR
2570,Misiones,AR
2571,CDMX,MX
2572,Estado de México,MX
2573,Michoacán de Ocampo,MX
2574,Nuevo Leon,MX
2575,CDMX,MX
2576,Jalisco,MX
2577,Zacatecas,MX
2578,CDMX,MX
2579,CDMX,MX
2580,CDMX,MX
2581,Nuevo León,MX
2582,Sonora,MX
2583,Querétaro,MX
2584,Jalisco,MX
2585,Michoacán de Ocampo,MX
2586,Guanajuato,MX
2587,Baja California,MX
2588,Bogotá,CO
2589,Bogotá,CO
2590,Jalisco,MX
2591,CDMX,MX
2592,,MX
2593,Hidalgo,MX
2594,Estado de Hidalgo,MX
2595,Guanajuato,MX
2596,Coahuila de Zaragoza,MX
2597,Chiapas,MX
2598,CDMX,MX
2599,Misiones,AR
2600,Chiapas,MX
2601,CDMX,MX
2602,CDMX,MX
2603,Santa Fe,AR
2604,Santa Fe,AR
2605,Santa Fe,AR
2606,Santa Fe,AR
2607,Santa Fe,AR
2608,Durango,MX
2609,Santa Fe,AR
2610,Santa Fe,AR
2611,CDMX,MX
2612,Valle del Cauca,CO
2613,Durango,MX
2614,Tlaxcala,MX
2615,Baja California,MX
2616,CDMX,MX
2617,Mendoza,AR
2618,Quintana Roo,MX
2619,CDMX,MX
2620,Guerrero,MX
2621,Guerrero,MX
2622,Entre Ríos,AR
2623,Entre Ríos,AR
2624,Entre Ríos,AR
2625,Puebla,MX
2626,CDMX,MX
2627,Puebla,MX
2628,Hidalgo,MX
2629,Chihuahua,MX
2630,Durango,MX
2631,Morelos,MX
2632,Jalisco,MX
2633,Morelos,MX
2634,Provincia de Buenos Aires,AR
2635,Michoacán de Ocampo,MX
2636,A4400 Salta,AR
2637,Salta,AR
2638,CDMX,MX
2639,CDMX,MX
2640,CDMX,MX
2641,Nuevo León,MX
2642,Misiones,AR
2643,Guanajuato,MX
2644,Ciudad Autónoma de Buenos Aires,AR
2645,Santiago del Estero,AR
2646,Santiago del Estero,AR
2647,Santiago del Estero,AR
2648,Santiago del Estero,AR
2649,Santiago del Estero,AR
2650,Santiago del Estero,AR
2651,Santiago del Estero,AR
2652,Santiago del Estero,AR
2653,Santiago del Estero,AR
2654,Santiago del Estero,AR
2655,Misiones,AR
2656,Bogota,CO
2657,Guerrero,MX
2658,San Luis Potosí,MX
2659,Michoacán,MX
2660,Durango,MX
2661,Estado de México,MX
2662,CDMX,MX
2663,Michoacán,MX
2664,Baja California,MX
2665,Baja California,MX
2666,Baja California,MX
2667,Baja California,MX
2668,Baja California,MX
2669,Guanajuato,MX
2670,Tlaxcala,MX
2671,Guanajuato,MX
2672,Provincia de Buenos Aires,AR
2673,Provincia de Buenos Aires,AR
2674,CDMX,MX
2675,Ciudad Autónoma de Buenos Aires,AR
2676,CDMX,MX
2677,CDMX,MX
2678,Michoacán,MX
2679,Michoacán,MX
2680,Antioquia,CO
2681,Antioquia,CO
2682,Veracruz de Ignacio de la Llave,MX
2683,CDMX,MX
2684,Chihuahua,MX
2685,Nayarit,MX
2686,Puebla,MX
2687,Michoacán de Ocampo,MX
2688,Querétaro,MX
2689,CDMX,MX
2690,CDMX,MX
2691,Estado de Hidalgo,MX
2692,Guerrero,MX
2693,Michoacán,MX
2694,Guanajuato,MX
2695,CDMX,MX
2696,Oaxaca,MX
2697,Michoacán de Ocampo,MX
2698,Durango,MX
2699,Michoacán,MX
2700,Córdoba,CO
2701,Oaxaca,MX
2702,Provincia de Buenos Aires,AR
2703,Provincia de Buenos Aires,AR
2704,CDMX,MX
2705,Veracruz de Ignacio de la Llave,MX
2706,Guerrero,MX
2707,Estado de México,MX
2708,Puebla,MX
2709,Guanajuato,MX
2710,Guerrero,MX
2711,Aguascalientes,MX
2712,CDMX,MX
2713,CDMX,MX
2714,CDMX,MX
2715,CDMX,MX
2716,CDMX,MX
2717,Tenancingo Estado de México,MX
2718,Atlántico,CO
2719,CDMX,MX
2720,Veracruz de Ignacio de la Llave,MX
2721,CDMX,MX
2722,Huila,CO
2723,Nuevo Leon,MX
2724,CDMX,MX
2725,Antioquia,CO
2726,Puebla,MX
2727,CDMX,MX
2728,CDMX,MX
2729,Michoacán de Ocampo,MX
2730,Aguascalientes,MX
2731,Atlántico,CO
2732,Santander,CO
2733,Antioquia,CO
2734,La Pampa,AR
2735,CDMX,MX
2736,Meta,CO
2737,CDMX,MX
2738,Jalisco,MX
2739,Tlaxcala,MX
2740,CDMX,MX
2741,CDMX,MX
2742,Chihuahua,MX
2743,Nuevo León,MX
2744,Chiapas,MX
2745,Guanajuato,MX
2746,State of Mexico,MX
2747,Puebla,MX
2748,Ciudad Autónoma de Buenos Aires,AR
2749,CDMX,MX
2750,Quindío,CO
2751,Sonora,MX
2752,Puebla,MX
2753,Quindío,CO
2754,Ciudad Autónoma de Buenos Aires,AR
2755,CDMX,MX
2756,Chiapas,MX
2757,CDMX,MX
2758,Chihuahua,MX
2759,Hidalgo,MX
2760,Hidalgo,MX
2761,Querétaro,MX
2762,Jalisco,MX
2763,CDMX,MX
2764,State of Mexico,MX
2765,Hidalgo,MX
2766,CDMX,MX
2767,CDMX,MX
2768,Baja California Sur,MX
2769,Provincia de Buenos Aires,AR
2770,Michoacán,MX
2771,Norte de Santander,CO
2772,Puebla,MX
2773,Estado de México,MX
2774,Provincia de Buenos Aires,AR
2775,Mendoza,AR
2776,Ciudad Autónoma de Buenos Aires,AR
2777,Chihuahua,MX
2778,Michoacán de Ocampo,MX
2779,Chiapas,MX
2780,CDMX,MX
2781,Querétaro,MX
2782,Santa Fe,AR
2783,Quintana Roo,MX
2784,Provincia de Santa Fe,AR
2785,CDMX,MX
2786,Morelos,MX
2787,Chihuahua,MX
2788,Puebla,MX
2789,Michoacán de Ocampo,MX
2790,Michoacán de Ocampo,MX
2791,Estado de México,MX
2792,CDMX,MX
2793,Nayarit,MX
2794,Michoacán de Ocampo,MX
2795,Tlaxcala,MX
2796,Provincia de Buenos Aires,AR
2797,Yucatan,MX
2798,Oaxaca,MX
2799,Sinaloa,MX
2800,Buenos Aires,AR
2801,Córdoba,AR
2802,Bogotá,CO
2803,Michoacán de Ocampo,MX
2804,Chihuahua,MX
2805,Mendoza,AR
2806,Guanajuato,MX
2807,CDMX,MX
2808,Jalisco,MX
2809,Guanajuato,MX
2810,Veracruz,MX
2811,CDMX,MX
2812,Tabasco,MX
2813,Bolívar,CO
2814,CDMX,MX
2815,CDMX,MX
2816,Querétaro,MX
2817,Querétaro,MX
2818,Querétaro,MX
2819,Aguascalientes,MX
2820,CDMX,MX
2821,Jalisco,MX
2822,Veracruz de Ignacio de la Llave,MX
2823,Sinaloa,MX
2824,Jalisco,MX
2825,Veracruz,MX
2840,Puebla,MX
2841,Hidalgo,MX
2842,Michoacán de Ocampo,MX
2843,CDMX,MX
2844,Estado de México,MX
2845,Oaxaca,MX
2846,CDMX,MX
2847,Estado de México,MX
2848,Estado de México,MX
2849,Veracruz de Ignacio de la Llave,MX
2850,Puebla,MX
2851,Jalisco,MX
2852,San Luis Potosí,MX
2853,Sinaloa,MX
2854,Tlaxcala,MX
2855,CDMX,MX
2856,Estado de Hidalgo,MX
2857,CDMX,MX
2858,Querétaro,MX
2859,Jalisco,MX
2860,Jalisco,MX
2861,Guanajuato,MX
2862,Yucatán,MX
2863,Formosa,AR
2864,Formosa,AR
2865,Formosa,AR
2866,Formosa,AR
2867,Formosa,AR
2868,Formosa,AR
2869,Formosa,AR
2870,Formosa,AR
2871,Formosa,AR
2872,Formosa,AR
2873,Corrientes,AR
2874,Misiones,AR
2875,Corrientes,AR
2876,Corrientes,AR
2877,Formosa,AR
2878,Chaco,AR
2879,Tabasco,MX
2880,Jalisco,MX
2881,Provincia de Buenos Aires,AR
2882,Yucatan,MX
2883,Jalisco,MX
2884,CDMX,MX
2885,Morelos,MX
2886,Provincia de Buenos Aires,AR
2887,Estado de Hidalgo,MX
2888,Casanare,CO
2889,Hidalgo,MX
2890,Estado de México,MX
2891,Chihuahua,MX
2892,Michoacán de Ocampo,MX
2893,Estado de México,MX
2894,Guanajuato,MX
2895,Durango,MX
2896,Veracruz de Ignacio de la Llave,MX
2897,Chiapas,MX
2898,CDMX,MX
2899,CDMX,MX
2900,Bogotá,CO
2901,Bogotá,CO
2902,Bogotá,CO
2903,Yucatán,MX
2904,Yucatán,MX
2905,Veracruz de Ignacio de la Llave,MX
2906,CDMX,MX
2907,Oaxaca,MX
2908,Baja California Sur,MX
2909,Provincia de Buenos Aires,AR
2910,Cundinamarca,CO
2911,Michoacán,MX
2912,Puebla,MX
2913,CDMX,MX
2914,CDMX,MX
2915,CDMX,MX
2916,Valle del Cauca,CO
2917,Huila,CO
2918,Durango,MX
2919,Estado de México,MX
2920,Guerrero,MX
2921,Nuevo León,MX
2922,CDMX,MX
2923,CDMX,MX
2924,Oaxaca,MX
2925,Baja California,MX
2926,Catamarca,AR
2927,CDMX,MX
2928,Guerrero,MX
2929,Tamaulipas,MX
2930,Jalisco,MX
2931,CDMX,MX
2932,CDMX,MX
2933,Jalisco,MX
2934,Atlántico,CO
2935,Veracruz,MX
2936,CDMX,MX
2937,Estado de México,MX
2938,CDMX,MX
2939,Cundinamarca,CO
2940,Bogotá,CO
2941,Atlántico,CO
2942,Bogotá,CO
2943,Hidalgo,MX
2944,Morelos,MX
2945,Bogotá,CO
2946,Guerrero,MX
2947,Veracruz,MX
2948,Michoacán de Ocampo,MX
2949,chiapas,MX
2950,Nuevo Leon,MX
2951,Morelos,MX
2952,Chiapas,MX
2953,Morelos,MX
2954,Morelos,MX
2955,Morelos,MX
2956,Provincia de Buenos Aires,AR
2957,Yucatan,MX
2958,Hidalgo,MX
2959,Querétaro,MX
2960,Chaco,AR
2961,CDMX,MX
2962,Hidalgo,MX
2963,CDMX,MX
2964,Provincia de Buenos Aires,AR
2965,Puebla,MX
2966,Provincia de Buenos Aires,AR
2967,Provincia de Buenos Aires,AR
2968,Provincia de Buenos Aires,AR
2969,Provincia de Buenos Aires,AR
2970,Provincia de Buenos Aires,AR
2971,Provincia de Buenos Aires,AR
2972,Provincia de Buenos Aires,AR
2973,Provincia de Buenos Aires,AR
2974,Provincia de Buenos Aires,AR
2975,Provincia de Buenos Aires,AR
2976,Provincia de Buenos Aires,AR
2977,Provincia de Buenos Aires,AR
2978,Zacatecas,MX
2979,Oaxaca,MX
2980,Michoacán de Ocampo,MX
2981,D.C.,CO
2982,Chihuahua,MX
2983,CDMX,MX
2984,Guanajuato,MX
2985,Guanajuato,MX
2986,Ciudad Autónoma de Buenos Aires,AR
2987,CDMX,MX
2988,Veracruz de Ignacio de la Llave,MX
2989,CDMX,MX
2990,CDMX,MX
2991,CDMX,MX
2992,Michoacán de Ocampo,MX
2993,Provincia de Buenos Aires,AR
2994,Guanajuato,MX
2995,CDMX,MX
2996,Corrientes,AR
2997,CDMX,MX
2998,CDMX,MX
2999,CDMX,MX
3000,CDMX,MX
3001,CDMX,MX
3002,CDMX,MX
3003,CDMX,MX
3004,CDMX,MX
3005,CDMX,MX
3006,Hidalgo,MX
3007,CDMX,MX
3008,CDMX,MX
3009,Michoacán,MX
3010,Salta,AR
3011,Estado de México,MX
3012,Bolívar,CO
3013,Chihuahua,MX
3014,Antioquia,CO
3015,Chihuahua,MX
3016,Bogotá,CO
3017,CDMX,MX
3018,Chiapas,MX
3019,CDMX,MX
3020,Antioquia,CO
3021,Corrientes,AR
3022,,CO
3023,Chaco,AR
3024,Monterrey,MX
3025,Meta,CO
3026,Querétaro,MX
3027,Michoacán,MX
3028,Nayarit,MX
3029,Jalisco,MX
3030,Michoacán,MX
3031,Jalisco,MX
3032,Nuevo León,MX
3033,Veracruz,MX
3034,CDMX,MX
3035,Estado de México,MX
3036,Sinaloa,MX
3037,Nayarit,MX
3038,Michoacán de Ocampo,MX
3039,Michoacán,MX
3040,CDMX,MX
3041,Provincia de Buenos Aires,AR
3042,Hidalgo,MX
3043,Oaxaca,MX
3044,Antioquia,CO
3045,Estado de México,MX
3046,Guerrero,MX
3047,Yucatan,MX
3048,Mendoza,AR
3049,Hidalgo,MX
3050,Guerrero,MX
3051,Nuevo León,MX
3052,Cundinamarca,CO
3053,Nuevo León,MX
3054,Coahuila de Zaragoza,MX
3055,Coahuila de Zaragoza,MX
3056,CDMX,MX
3057,CDMX,MX
3058,CDMX,MX
3059,Jalisco,MX
3060,Sonora,MX
3061,Coahuila de Zaragoza,MX
3062,Provincia del Chaco,AR
3063,Jalisco,MX
3064,CDMX,MX
3065,Hidalgo,MX
3066,Provincia de Buenos Aires,AR
3067,Guerrero,MX
3068,Jalisco,MX
3069,Michoacán,MX
3070,San Luis Potosí,MX
3071,CDMX,MX
3072,Neuquén,AR
3073,Sinaloa,MX
3074,Sonora,MX
3075,Sonora,MX
3076,CDMX,MX
3077,Zacatecas,MX
3078,CDMX,MX
3079,Nayarit,MX
3080,Jalisco,MX
3081,Tamaulipas,MX
3082,Puebla,MX
3083,CDMX,MX
3084,CDMX,MX
3085,Puebla,MX
3086,CDMX,MX
3087,Jalisco,MX
3088,Michoacán de Ocampo,MX
3089,CDMX,MX
3090,Nuevo León,MX
3091,Durango,MX
3092,Hidalgo,MX
3093,CDMX,MX
3094,Querétaro,MX
3095,CDMX,MX
3096,Coahuila de Zaragoza,MX
3097,CDMX,MX
3098,Michoacán de Ocampo,MX
3099,Oaxaca,MX
3100,Provincia de Buenos Aires,AR
3101,Chiapas,MX
3102,Michoacán,MX
3103,Provincia de Buenos Aires,AR
3104,Jalisco,MX
3105,CDMX,MX
3106,Baja California,MX
3107,CDMX,MX
3108,Guanajuato,MX
3109,Guanajuato,MX
3110,CDMX,MX
3111,Provincia de Buenos Aires,AR
3112,CDMX,MX
3113,Hidalgo,MX
3114,Puebla,MX
3115,Estado de México,MX
3116,Tabasco,MX
3117,Provincia de Buenos Aires,AR
3118,Provincia de Buenos Aires,AR
3119,Provincia de Buenos Aires,AR
3120,Ciudad Autónoma de Buenos Aires,AR
3121,Ciudad Autónoma de Buenos Aires,AR
3122,Río Negro,AR
3123,CDMX,MX
3124,Chiapas,MX
3125,Chiapas,MX
3126,CDMX,MX
3127,CDMX,MX
3128,CDMX,MX
3129,CDMX,MX
3130,CDMX,MX
3131,Provincia de Buenos Aires,AR
3132,Oaxaca,MX
3133,CDMX,MX
3134,CDMX,MX
3135,Bolívar,CO
3136,Guanajuato,MX
3137,CDMX,MX
3138,Tamaulipas,MX
